PROFILE_ID,PROFILE_NAME,DATA_TYPE,USER_DESCRIPTION,SELECT_VALUE
7345,CUST_360_VOICE_REVENUE_OFFNET_FINANCE_REV_M2,numeric,"A numeric value from the billing system representing the financial revenue generated from a subscriber's offnet voice calls two months ago. | This numeric KPI helps assess the offnet voice revenue contribution to a subscriber's total ARPU, guiding pricing and interconnect strategies. | Used for high-value customer segmentation by analyzing the numeric offnet voice revenue patterns recorded in the CRM for targeted retention campaigns. | Show me the subscriber's numeric offnet voice revenue from two months ago, or the financial revenue from calls to other networks. | What was the customer's numeric offnet revenue in M-2 to check their plan's profitability?",
7346,CUST_360_VOICE_REVENUE_IDD_FINANCE_REV_M2,numeric,Numeric value from the finance system representing the total IDD voice revenue generated by a customer two months ago (M-2). | This numeric KPI tracks IDD voice revenue to identify high-value customers for premium offers and manage international carrier agreements. | Used for segmenting subscribers based on past IDD voice revenue to analyze trends and predict future international calling spend. | Show me the IDD voice revenue from two months ago; international call finance rev M-2; customer's past IDD billing charges. | What was the subscriber's IDD voice revenue from the billing cycle two months ago?,
7347,CUST_360_VOICE_REVENUE_ROAMING_FINANCE_REV_M2,numeric,A numeric field from the billing system representing the total finance revenue generated from a customer's voice roaming usage two months ago. | This numeric KPI helps the marketing team assess roaming revenue contribution to subscriber ARPU and design profitable international voice plans. | Used for high-value customer segmentation by analyzing voice roaming revenue patterns from the CRM to identify frequent international travelers for targeted offers. | Show me the subscriber's voice roaming revenue from two months back; find the numeric value for international call revenue in the billing cycle. | What was the customer's numeric roaming revenue from voice calls two months ago according to the finance data?,
7348,CUST_360_SMS_REVENUE_NATIONAL_FINANCE_REV_M2,numeric,"A numeric value from the billing system representing the national SMS revenue generated by a subscriber two months ago (m2). | This numeric KPI helps identify high-value SMS users to increase ARPU by targeting them with relevant up-sell campaigns for messaging bundles. | Used for customer segmentation in the CRM, this numeric SMS revenue metric helps analyze messaging spend patterns for personalized offers. | Show me the subscriber's national SMS revenue from two months back; numeric value for domestic messaging spend; C360 SMS finance data. | What was the prepaid customer's numeric SMS revenue two months ago (m2) for national texts?",
7349,CUST_360_SMS_REVENUE_IDD_FINANCE_REV_M2,numeric,"A numeric value from the finance system representing the total revenue from a subscriber's international (IDD) SMS usage two months ago. | This numeric KPI helps the marketing team identify high-value subscribers based on IDD SMS revenue to target them with specific international roaming campaigns. | Used for customer segmentation based on historic (M-2) international SMS revenue, this numeric metric helps in predicting potential churn for high-spending users. | Show me the numeric value for a subscriber's IDD SMS revenue from two months back; international texting spend; finance-reported SMS revenue. | What was the customer's international SMS revenue from two months ago, as a numeric value from the billing system?",
7350,CUST_360_SMS_REVENUE_ROAMING_FINANCE_REV_M2,numeric,"A numeric value from the billing system representing the total SMS revenue generated from a subscriber's roaming usage two months ago. | This numeric KPI helps marketing teams assess roaming revenue contribution to subscriber ARPU and design profitable international SMS packs. | Used for high-value customer segmentation based on numeric SMS roaming revenue, identifying frequent travelers for targeted CRM campaigns. | Show me the numeric roaming SMS rev from two months back; international SMS charges; financial data on roaming text revenue in the customer record. | What was the subscriber's numeric roaming revenue from SMS two months ago according to the finance system?",
7351,CUST_360_DATA_REVENUE_LOCAL_FINANCE_REV_M2,numeric,A numeric value from the billing system representing the local data revenue generated by a subscriber in the last two months (m2). | This numeric KPI tracks finance data revenue to identify high-value subscribers and assess the profitability of different data plans. | Used for numeric segmentation in the CRM to analyze local data revenue trends and predict future subscriber spending patterns. | Show numeric local data revenue; subscriber's finance revenue from data m2; total spend on local data services. | What is the subscriber's numeric data revenue from the last two months' billing cycle?,
7353,CUST_360_VAS_REVENUE_FINANCE_REV_M2,numeric,"A numeric value from the finance system showing the total VAS revenue generated by a customer two months prior (M-2). | A numeric metric used in our campaign management system to track the financial performance of VAS revenue and identify high-value subscribers. | This numeric value is used for segmenting customers based on their VAS revenue contribution, as recorded in the data warehouse, for targeted offers. | Numeric queries like 'customer VAS revenue M-2', 'finance data on value-added service spend', or 'billing system's VAS income'. | What was the customer's numeric VAS revenue from the finance system two months ago?",
7354,CUST_360_VOICE_REVENUE_ONNET_FINANCE_REV_M3,numeric,"A numeric field from the billing system showing the total onnet voice revenue generated by a customer over the last 3 months (m3). | Used by marketing teams to track the financial performance of onnet voice revenue and its impact on overall customer ARPU (numeric). | This numeric metric is used for customer segmentation based on 3-month (m3) onnet voice revenue, identifying high-value users for retention campaigns. | Quarterly onnet voice revenue, 3-month financial revenue from on-network calls, or total onnet voice spend in the last 3 months (numeric). | How much onnet voice revenue did this customer generate in the last 3 months (m3) according to the finance system (numeric)?",
7355,CUST_360_VOICE_REVENUE_OFFNET_FINANCE_REV_M3,numeric,"A numeric value from the billing system representing the financial voice revenue generated from a subscriber's offnet calls three months ago. | This numeric KPI helps the marketing team track historical offnet voice revenue to understand its contribution to a subscriber's total ARPU. | Used in churn prediction models to analyze trends in a subscriber's offnet voice revenue, this numeric field identifies declining usage patterns. | Show me the numeric offnet voice revenue for a subscriber from 3 months back; historical inter-network call revenue from the CRM. | What was the customer's numeric offnet revenue in M3 from their call plan?",
7356,CUST_360_VOICE_REVENUE_IDD_FINANCE_REV_M3,numeric,"Numeric value from the billing system representing the total financial revenue generated from a customer's IDD voice calls over the last 3 months. | This numeric metric helps marketing teams identify high-value customers based on their 3-month IDD voice revenue for targeted international roaming offers. | This numeric KPI is used in analytics platforms to segment subscribers by their 3-month IDD voice revenue for upselling international packs. | Show me the numeric 3-month IDD voice revenue from the finance system. Other terms: international call spend, customer IDD rev M3. | What is the customer's numeric IDD voice revenue over the last 3 months according to the CRM profile?",
7357,CUST_360_VOICE_REVENUE_ROAMING_FINANCE_REV_M3,numeric,"A numeric field from the billing system representing the total voice roaming revenue generated by a subscriber three months ago. | This numeric KPI helps identify high-value roamers to optimize international plans and boost voice roaming revenue contribution to overall ARPU. | Used for numeric segmentation of subscribers based on their historical voice roaming revenue to create targeted offers for frequent travelers. | Show me the numeric voice roaming revenue for each subscriber from three months ago, also known as roaming finance rev m3. | What was the customer's numeric roaming voice revenue three months back from the finance system?",
7358,CUST_360_SMS_REVENUE_NATIONAL_FINANCE_REV_M3,numeric,"A numeric value from the billing system representing the total national SMS revenue generated by a subscriber three months ago. | This numeric KPI helps track a subscriber's contribution to national SMS revenue, impacting overall ARPU and profitability analysis from our CRM. | Use this numeric revenue metric for customer segmentation, identifying high-value SMS users for targeted retention campaigns via our campaign management platform. | Show me the subscriber's national SMS revenue from 3 months back. What is the numeric value for past SMS finance revenue? | What was the customer's numeric national SMS revenue recorded in our finance system three months ago?",
7359,CUST_360_SMS_REVENUE_IDD_FINANCE_REV_M3,numeric,A numeric value from the finance system representing the total IDD SMS revenue generated by a subscriber three months ago. | This numeric KPI helps identify high-value prepaid subscribers based on their IDD SMS revenue for targeted international roaming offers. | Use this numeric SMS revenue from M3 in the CRM to segment users for analyzing international usage trends and predicting future spend. | Show me the numeric IDD SMS rev from the finance records; subscriber's international messaging revenue from three months back. | What was the customer's numeric IDD SMS revenue in M3 according to the billing system records?,
7360,CUST_360_SMS_REVENUE_ROAMING_FINANCE_REV_M3,numeric,"Numeric value from the billing system representing the total financial revenue from a subscriber's SMS usage while roaming, recorded three months ago. | This numeric KPI helps the finance team track roaming SMS revenue to assess the profitability of international agreements and partnerships. | Used in our campaign management system for analytical segmentation of high-value travelers based on their past roaming SMS revenue. | Show me the numeric roaming SMS finance revenue from 3 months ago; past international SMS charges; customer's roaming text revenue from billing data. | What was the subscriber's numeric revenue from roaming SMS three months ago?",
7361,CUST_360_DATA_REVENUE_LOCAL_FINANCE_REV_M3,numeric,"A numeric field representing the total local data revenue from a subscriber's finance profile, recorded three months ago in the billing system. | This numeric value helps assess a customer's contribution to local data revenue and track historical ARPU trends from the CRM system. | Used in analytical models to segment subscribers based on their past finance rev from data services, identifying high-value users for retention campaigns. | Alternate numeric queries include 'local data revenue 3 months back', 'subscriber's past data rev', 'finance data spend M-3', or 'historical data charges'. | What was the customer's numeric local data revenue from their billing three months ago?",
7362,CUST_360_DATA_REVENUE_ROAMING_FINANCE_REV_M3,numeric,"A numeric value from the billing system representing the total data roaming revenue generated by a subscriber three months ago (m3). | This numeric finance KPI tracks roaming revenue to identify high-value travelers and assess the profitability of roaming partner agreements. | Used for customer segmentation based on data roaming revenue, enabling targeted campaigns for international plans from our CRM system. | Show me the numeric roaming revenue for a subscriber from three months ago, international data charges, or M-3 roaming rev. | What was the customer's numeric data roaming revenue three months back?",
7363,CUST_360_VAS_REVENUE_FINANCE_REV_M3,numeric,"A numeric value from the billing system representing the total VAS revenue generated by a subscriber three months ago (m3). | This numeric VAS revenue helps in evaluating the financial performance of past campaigns and its contribution to a subscriber's overall ARPU. | Used for historical finance rev analysis and customer segmentation, identifying subscribers with declining VAS spend for retention offers; this is a numeric field. | Subscriber's VAS revenue from 3 months ago, M-3 value-added service spend, historical finance VAS amount; this is a numeric value. | Show me the numeric VAS revenue for this subscriber from three months ago as recorded in the finance system.",
7364,CUST_360_VOICE_REVENUE_ONNET_FINANCE_REV_30D_60D,numeric,A numeric value from the finance system representing a subscriber's total on-net voice revenue over the last 30 and 60 day periods. | Used by the marketing team to track on-net voice revenue (numeric) trends and identify high-value subscribers for targeted upselling campaigns from the CRM. | This numeric metric supports analytical models for segmenting subscribers based on their 30D vs 60D on-net voice revenue to predict churn risk. | Show me the subscriber's financial on-net voice revenue for the last 30 and 60 days; a numeric value from the billing system. | What is the customer's on-net voice revenue (numeric) trend over the last two months from our network data?,
7365,CUST_360_VOICE_REVENUE_OFFNET_FINANCE_REV_30D_60D,numeric,A numeric value from the billing system representing the customer's offnet voice revenue over the last 30 and 60 days. | This numeric KPI helps marketing teams track changes in offnet voice revenue (30D vs 60D) to assess ARPU trends and plan pricing strategies. | Used for customer segmentation by analyzing trends in offnet voice revenue (30D vs 60D) to identify high-value users for targeted retention campaigns. | Show me the numeric trend in offnet voice revenue for 30D vs 60D; customer's financial revenue from calls to other networks. | What's the customer's offnet voice revenue trend (30D vs 60D) in their numeric profile?,
7366,CUST_360_VOICE_REVENUE_IDD_FINANCE_REV_30D_60D,numeric,"This numeric field from the billing system shows the total IDD voice revenue generated by a subscriber over the last 30 and 60 days. | Use this numeric KPI to identify high-value subscribers based on their IDD voice revenue, helping to boost overall ARPU with targeted international packs. | Analyze this numeric revenue trend over 30D and 60D from the CRM to segment users with declining international usage for churn prediction models. | Show me the numeric IDD voice revenue for a subscriber in the last month; international call spend; finance data on IDD usage. | What was the prepaid subscriber's numeric IDD revenue over the last 60 days from the billing data?",
7367,CUST_360_VOICE_REVENUE_ROAMING_FINANCE_REV_30D_60D,numeric,"A numeric value from the billing system representing a subscriber's total voice roaming revenue generated between the last 30 and 60 days. | This numeric KPI helps identify high-value postpaid subscribers by tracking their recent roaming voice revenue to optimize international plans and boost ARPU. | Used for customer segmentation in the CRM, this numeric metric analyzes roaming voice revenue trends to predict future high-value international travelers. | Show me the numeric subscriber roaming voice revenue from the billing data for the last 30 and 60 day periods. | What is the customer's recent numeric roaming voice revenue, for targeting prepaid users with new international offers?",
7368,CUST_360_SMS_REVENUE_NATIONAL_FINANCE_REV_30D_60D,numeric,"A numeric value from the billing system representing a subscriber's total national SMS revenue over the last 30 and 60 days. | This numeric KPI helps marketing teams track national SMS revenue contribution to a postpaid subscriber's ARPU for financial planning. | Used in CRM for segmentation, this numeric field tracks SMS revenue trends over 30D to identify high-value messaging users. | Show me the numeric national SMS revenue for a subscriber in the last 60D; customer messaging spend; financial SMS income. | What is the customer's numeric SMS revenue from the finance system over the last 30D?",
7369,CUST_360_SMS_REVENUE_IDD_FINANCE_REV_30D_60D,numeric,"C360 sms revenue idd finance rev 30D 60D is a numeric datatype field storing 30 and 60 day SMS revenue totals in telecom finance systems. | C360 sms revenue idd finance rev 30D 60D numeric datatype helps telecom managers track SMS revenue trends for campaign budgeting and IDD monetization decisions. | C360 sms revenue idd finance rev 30D 60D numeric datatype enables analysts to compare 30D versus 60D performance for segmentation and predictive revenue modeling. | C360 sms revenue idd finance rev 30D 60D metric, 30D SMS revenue value, 60D IDD SMS earnings field, numeric telecom KPI lookup. | How much C360 sms revenue idd finance rev 30D 60D numeric amount did this subscriber generate in telecom billing records?",
7370,CUST_360_SMS_REVENUE_ROAMING_FINANCE_REV_30D_60D,numeric,"A numeric value from the billing system representing the total roaming SMS revenue generated by a subscriber between 30 and 60 days ago. | This numeric KPI helps identify high-value subscribers by tracking their roaming SMS revenue, impacting overall ARPU and finance planning. | Analyze this numeric SMS revenue from 30-60 days ago in our CRM to predict churn for subscribers with declining roaming usage. | Show me the numeric finance revenue from roaming SMS for each subscriber, looking back between 30 and 60 days. | What was the numeric SMS roaming revenue 30-60 days ago for subscribers in this campaign?",
7371,CUST_360_DATA_REVENUE_LOCAL_FINANCE_REV_30D_60D,numeric,A numeric value from the billing system representing the local data revenue generated by a customer over the last 30 and 60 days. | This numeric KPI helps marketing teams track local data revenue trends to identify high-value customers for financial service offers from our CRM. | Used as a numeric metric in our analytics platform to segment subscribers based on their 30D and 60D data revenue for ARPU analysis. | Show me the numeric local finance revenue from data usage in the last 30 and 60 days from the customer's C360 profile. | What was the customer's numeric data revenue in the last 30 and 60 days according to the billing system?,
7372,CUST_360_DATA_REVENUE_ROAMING_FINANCE_REV_30D_60D,numeric,"A numeric value from the billing system representing the total data roaming revenue generated by a subscriber over the last 30 and 60 days. | This numeric KPI helps the marketing team identify high-value roaming customers in the CRM for premium service offers and targeted finance promotions. | Used for segmenting the customer base by data roaming revenue, this numeric metric helps in analyzing profitability and creating targeted campaigns. | Show me the numeric roaming data revenue for a subscriber in the last 30D. Find the finance rev from roaming data usage. | What was the customer's numeric data roaming revenue from the billing records over the last 60 days?",
7373,CUST_360_VAS_REVENUE_FINANCE_REV_30D_60D,numeric,"A numeric value from the billing system representing total VAS revenue generated by a subscriber over the last 30 and 60 days. | This numeric KPI tracks VAS revenue to identify high-value subscribers for targeted upselling campaigns and to boost overall ARPU. | Used for numeric segmentation of the customer base based on recent VAS revenue trends over 30 and 60 days for propensity modeling. | Subscriber's numeric VAS revenue in the last 30 days, customer's 60-day value-added service spend, financial VAS contribution. | What is the customer's total numeric VAS revenue from the billing system over the past 60 days?",
7374,CUST_360_VOICE_REVENUE_ONNET_FINANCE_REV_61D_90D,numeric,"A numeric value from the billing system representing the total onnet voice revenue generated by a subscriber between 61 and 90 days ago. | This numeric KPI helps the retention team assess historical onnet voice revenue to identify high-value subscribers and maintain ARPU levels. | Used for customer segmentation in the CRM, this numeric metric identifies trends in onnet voice revenue over a 90-day period for targeted offers. | Show me the numeric onnet voice revenue for a subscriber in the last 61-90 day window; past 3-month onnet call finance data. | What was the customer's numeric onnet revenue from two to three months ago, as recorded in the finance system?",
7375,CUST_360_VOICE_REVENUE_OFFNET_FINANCE_REV_61D_90D,numeric,"This numeric field from the billing system represents a subscriber's total offnet voice revenue generated between 61 and 90 days ago. | A numeric value used by finance teams to track historical offnet voice revenue, impacting interconnect charge reconciliation and profitability analysis. | This numeric metric is used for segmenting subscribers by historical offnet voice revenue, feeding into churn models and identifying high-value customers. | Find the customer's billed offnet voice revenue from 2-3 months ago; show me the numeric financial revenue from calls to other networks. | What was the subscriber's numeric offnet voice revenue in the 61 to 90 day period from their CRM profile?",
7376,CUST_360_VOICE_REVENUE_IDD_FINANCE_REV_61D_90D,numeric,"A numeric value from the billing system representing the total IDD voice revenue generated by a subscriber between 61 and 90 days ago. | This numeric KPI helps the finance team track historical IDD finance rev contribution to a subscriber's ARPU for long-term value assessment. | Used for numeric segmentation of high-value international callers based on their historical IDD voice revenue to create targeted retention campaigns. | Show me the numeric IDD finance rev for each subscriber from 61 to 90 days ago; international call spend from two months back. | What was the customer's international voice revenue in the 61-90 day period, according to the CRM? This is a numeric value.",
7377,CUST_360_VOICE_REVENUE_ROAMING_FINANCE_REV_61D_90D,numeric,"A numeric measure from the billing system representing the total voice revenue generated from a subscriber's roaming usage between 61 and 90 days ago. | This numeric KPI helps the finance team track delayed roaming revenue from partners, impacting the overall subscriber ARPU calculation and profitability. | Used for high-value customer segmentation, this numeric roaming revenue metric helps identify subscribers for premium international offers from the CRM system. | Show me the numeric subscriber voice revenue from roaming in the last 90 days. Find the finance-adjusted roaming income from the billing data. | What was the customer's numeric roaming revenue from two to three months ago, as per the finance system?",
7378,CUST_360_SMS_REVENUE_NATIONAL_FINANCE_REV_61D_90D,numeric,"A numeric value from the billing system representing total national SMS revenue from a subscriber between 61 and 90 days ago. | This numeric KPI helps the marketing team assess recent national SMS revenue trends to design targeted up-sell campaigns for subscribers. | Used for numeric segmentation of subscribers based on their 90-day SMS revenue patterns, identifying high-value users for loyalty programs in the CRM. | Show me the numeric national SMS finance revenue for a subscriber, past 90 days spend, or customer SMS revenue from 2-3 months ago. | What was the subscriber's numeric SMS revenue between 61 and 90 days ago, as recorded in the billing system?",
7379,CUST_360_SMS_REVENUE_IDD_FINANCE_REV_61D_90D,numeric,"A numeric value from the billing system representing the total IDD SMS revenue generated by a subscriber between 61 and 90 days ago. | This numeric KPI helps identify high-value subscribers based on past IDD SMS revenue, contributing to their overall ARPU for targeted retention campaigns. | Used for historical segmentation, this numeric field tracks past SMS revenue (up to 90D) from a subscriber to model future spending or predict churn. | Show me the subscriber's international SMS revenue from the 61-90 day period; a numeric value for past IDD finance revenue. | What was the customer's international SMS revenue two months ago? Check this numeric value in the CRM for campaign eligibility.",
7380,CUST_360_SMS_REVENUE_ROAMING_FINANCE_REV_61D_90D,numeric,"A numeric value from the billing system representing the total SMS roaming revenue generated by a subscriber between 61 and 90 days ago. | This numeric KPI helps the finance team assess roaming revenue from SMS to optimize international postpaid plans and partnership agreements. | Used for customer segmentation to identify high-value roamers based on their historic SMS revenue, a numeric metric from the CRM system. | Show me the numeric roaming SMS revenue for a subscriber in the 61-90 day window, or the finance rev from roaming texts. | What was the prepaid subscriber's numeric roaming SMS revenue between two and three months ago from our finance data?",
7381,CUST_360_DATA_REVENUE_LOCAL_FINANCE_REV_61D_90D,numeric,"A numeric value from the billing system showing a subscriber's local finance data revenue generated between 61 and 90 days ago. | This numeric KPI helps identify prepaid subscribers with consistent local finance rev, contributing to ARPU over a 90-day window for targeted offers. | A numeric metric for value-based segmentation in the CRM, analyzing past data revenue from financial services beyond 61 days to predict spending. | Show me the numeric mobile money finance rev for a subscriber in the 61-90 day period. Also known as past data revenue. | What was the customer's numeric local finance data revenue on their account about three months ago?",
7382,CUST_360_DATA_REVENUE_ROAMING_FINANCE_REV_61D_90D,numeric,"A numeric value from the C360 profile representing the total data roaming revenue generated by a customer between 61 and 90 days ago. | This numeric roaming revenue KPI from the finance system helps identify high-value roamers for premium service campaigns and financial forecasting. | Used for segmenting subscribers in the DWH based on their past data roaming revenue, a numeric metric, to predict future spending habits. | Show me the numeric roaming revenue from 2-3 months ago; past 90-day data roaming spend from the C360 profile. | What was the customer's numeric data roaming revenue from the billing system in the last 61-90 days?",
7383,CUST_360_VAS_REVENUE_FINANCE_REV_61D_90D,numeric,"A numeric field from the billing system showing total VAS revenue generated by a subscriber between 61 and 90 days ago. | This numeric VAS revenue metric helps the marketing team identify high-value subscribers for upselling campaigns to boost overall ARPU. | Use this numeric VAS revenue for customer segmentation models to predict churn risk based on declining spend in the last quarter. | Show me the numeric VAS revenue for each subscriber from the previous quarter, specifically the 61-90 day period. | What was the customer's numeric VAS revenue from two months ago?",
7384,CUST_360_VOICE_REVENUE_ONNET_FINANCE_REV_30D_90D,numeric,"A numeric value from the billing system representing the total onnet voice revenue generated by a subscriber over the last 30 and 90 days. | This numeric KPI helps marketing teams track onnet voice revenue contribution to ARPU, identifying high-value subscribers for loyalty campaigns. | Used for numeric segmentation to analyze trends in onnet voice revenue over 90 days, predicting future spending behavior for targeted offers. | Show me the numeric onnet voice revenue for a subscriber in the last 30D and 90D; customer's financial value from on-network calls. | What was the customer's numeric onnet revenue from voice calls in the last 30 days, as per the CRM data?",
7385,CUST_360_VOICE_REVENUE_OFFNET_FINANCE_REV_30D_90D,numeric,"A numeric value from the billing system representing the total financial revenue from a subscriber's offnet voice calls over 30 and 90 days. | This numeric KPI helps marketing teams track offnet voice revenue contribution to ARPU and identify high-value subscribers for retention campaigns. | Used in CRM analytics to segment subscribers based on their 90-day offnet voice revenue trends, predicting potential for upselling interconnect-heavy plans. | Show me the numeric subscriber offnet call revenue for the last 30 days; total finance revenue from calls to other networks. | What was this customer's numeric offnet voice revenue over the last 90 days from their postpaid account?",
7386,CUST_360_VOICE_REVENUE_IDD_FINANCE_REV_30D_90D,numeric,"A numeric value from the billing system representing total IDD voice revenue generated by a subscriber over the last 30 and 90 days. | This numeric KPI helps track high-value postpaid customers by monitoring their IDD voice revenue, directly impacting international roaming ARPU calculations. | Used for customer segmentation in the CRM by analyzing 90-day IDD revenue trends to identify subscribers for premium international calling packs. | Show me the subscriber's 30-day international voice revenue; total IDD finance rev; numeric value for recent international call spending. | What was the customer's total IDD revenue over the last 90 days? This is a numeric value from our finance system.",
7387,CUST_360_VOICE_REVENUE_ROAMING_FINANCE_REV_30D_90D,numeric,"A numeric value from the billing system representing total voice roaming revenue generated by a subscriber over the last 30 and 90 days. | This numeric KPI helps the finance team assess roaming revenue from postpaid plans to optimize international calling packs and partnerships. | Used for CRM segmentation, this numeric metric identifies high-value roamers based on their 90-day voice revenue for targeted loyalty campaigns. | Subscriber's 30-day voice roaming revenue; numeric value for international call revenue from billing data; finance roaming income. | What was the customer's numeric roaming voice revenue in the last 90 days according to the finance system?",
7388,CUST_360_SMS_REVENUE_NATIONAL_FINANCE_REV_30D_90D,numeric,"A numeric value from the billing system representing total national SMS revenue generated by a subscriber over the last 30 and 90 days. | This numeric KPI helps marketing teams track finance contributions from SMS revenue to overall ARPU and design targeted up-sell campaigns for messaging services. | Used for numeric subscriber segmentation based on SMS revenue trends over 30 and 90 days, identifying high-value users for loyalty programs. | Show me the numeric national SMS revenue per subscriber for the last 90 days; total spend on text messages; financial value from SMS. | What was the numeric SMS revenue from this prepaid customer in the last 30 days?",
7389,CUST_360_SMS_REVENUE_IDD_FINANCE_REV_30D_90D,numeric,"A numeric value from the billing system representing total financial revenue from a customer's IDD SMS usage over the last 30 and 90 days. | This numeric KPI helps marketing teams identify high-value subscribers based on their IDD SMS revenue, contributing to overall ARPU calculations. | Use this numeric revenue metric for customer segmentation, analyzing spending trends over 30D and 90D to personalize international roaming offers. | Subscriber's international SMS revenue, total IDD SMS spend, numeric finance revenue from SMS. | What was the customer's numeric SMS revenue from international messages in the last 90D from the finance system?",
7390,CUST_360_SMS_REVENUE_ROAMING_FINANCE_REV_30D_90D,numeric,"A numeric value from the billing system representing total SMS revenue from a subscriber while roaming over the last 30 and 90 days. | This numeric KPI helps the marketing team identify high-value roamers to boost roaming revenue and ARPU through targeted campaigns. | Used for subscriber segmentation based on 90-day roaming revenue, enabling personalized offers and predicting future international travel behavior with this numeric data. | Show me the subscriber's roaming SMS revenue; international SMS charges; numeric roaming spend on texts for the last quarter. | What was the customer's total roaming revenue from SMS in the last 30 days? This is a numeric value.",
7391,CUST_360_DATA_REVENUE_LOCAL_FINANCE_REV_30D_90D,numeric,"A numeric value from the billing system representing the customer's local data revenue over the last 30 and 90 days. | This numeric KPI helps the finance team track data revenue trends to assess subscriber contribution to overall ARPU from the C360 platform. | Used for customer segmentation based on their 90-day data revenue, this numeric metric helps identify high-value subscribers for targeted campaigns. | Show the subscriber's local data revenue for 30 days; what is the customer's data spend from the billing feed; numeric finance revenue. | What was the customer's total data revenue in the last 90 days from their C360 profile? This is a numeric value.",
7392,CUST_360_DATA_REVENUE_ROAMING_FINANCE_REV_30D_90D,numeric,"A numeric value from the billing system representing total data roaming revenue generated by a subscriber over the last 30 and 90 days. | This numeric KPI tracks roaming revenue to identify high-value travelers for targeted up-sell campaigns and to monitor international ARPU contributions. | Used for subscriber segmentation based on data roaming revenue, helping to predict churn risk for frequent travelers and personalize international pack offers. | Subscriber's numeric roaming data rev for 30D/90D; international data spend from billing; total roaming charges in the last quarter. | What was the customer's numeric data roaming revenue in the last 90 days according to the CRM?",
7393,CUST_360_VAS_REVENUE_FINANCE_REV_30D_90D,numeric,"A numeric field from the billing system representing total VAS revenue from a subscriber over the last 30D and 90D. | This numeric VAS revenue helps marketing teams identify high-value subscribers for premium service campaigns and boost overall ARPU. | Used for customer segmentation based on 90D VAS revenue trends, helping to predict churn risk for low-spending numeric profiles. | Show me the numeric subscriber VAS spend, total finance revenue from value-added services, or customer VAS revenue in the last 30D. | What is the customer's total VAS revenue spend in the billing system over the last 90D as a numeric value?",
7394,CUST_360_VOICE_REVENUE_ONNET_FINANCE_REV_30D_MAX,numeric,"Numeric field showing the maximum financial revenue from a customer's on-net voice calls over a 30-day period, sourced from the billing system. | A numeric value used to identify high-value customers based on their maximum on-net voice revenue, useful for targeted loyalty campaigns in the CRM. | A numeric metric used in the analytics platform to segment subscribers by their peak 30-day on-net voice revenue for profitability analysis. | Numeric queries like 'peak 30-day on-net voice revenue' or 'max finance rev from on-net calls' from the data warehouse. | What was the highest numeric on-net voice revenue from this customer in the last 30 days according to the billing data?",
7395,CUST_360_VOICE_REVENUE_OFFNET_FINANCE_REV_30D_MAX,numeric,"A numeric value from the billing system representing the maximum finance rev from a subscriber's off-net calls in the last 30 days. | This numeric KPI helps marketing teams understand the highest off-net voice revenue from a subscriber, impacting ARPU calculations and profitability analysis. | Used for subscriber segmentation, this numeric value identifies high-value users based on their maximum 30-day offnet voice spending for targeted campaigns. | Show me the numeric 30D max off-net voice financial revenue for subscribers in the CRM. | What is the subscriber's peak numeric off-net voice revenue in the last 30 days from the billing records?",
7396,CUST_360_VOICE_REVENUE_IDD_FINANCE_REV_30D_MAX,numeric,"A numeric field representing the maximum IDD voice revenue from a subscriber over the last 30 days, sourced from the finance billing system. | This numeric KPI helps identify high-value postpaid subscribers based on their maximum IDD revenue, impacting ARPU calculations and premium service offerings. | Used for customer segmentation in the CRM, this numeric metric identifies the max 30D revenue to target users for international roaming packs. | Show me the numeric peak IDD revenue per subscriber in the last 30 days; highest international call spend; max 30D voice revenue. | What was the customer's max numeric IDD revenue last month from our billing data?",
7397,CUST_360_VOICE_REVENUE_ROAMING_FINANCE_REV_30D_MAX,numeric,"A numeric field from the billing system showing the maximum daily voice roaming revenue generated by a subscriber in the last 30 days. | Identify high-value postpaid subscribers by their maximum roaming revenue to offer premium international plans and boost ARPU. This is a numeric KPI. | Used for high-value customer segmentation in the CRM, analyzing the max roaming revenue to predict future spending behavior. This is a numeric metric. | Show me the subscriber's peak daily voice roaming revenue in the last 30 days. This numeric value indicates their highest spending. | What was the customer's max daily roaming revenue last month? I need the numeric value from their billing profile.",
7398,CUST_360_SMS_REVENUE_NATIONAL_FINANCE_REV_30D_MAX,numeric,"A numeric field from the billing system showing the maximum national SMS revenue generated by a subscriber in the last 30 days. | This numeric KPI helps identify high-value subscribers by tracking peak national SMS revenue, impacting ARPU calculations and premium service offerings. | Used for customer segmentation, this numeric metric identifies users with the highest SMS revenue in 30 days for targeted upsell campaigns. | Show me the subscriber's peak 30-day SMS revenue; what is the max national SMS spend? This is a numeric value. | What was the customer's max SMS revenue last month? This is a numeric value from their C360 profile.",
7399,CUST_360_SMS_REVENUE_IDD_FINANCE_REV_30D_MAX,numeric,"A numeric value from the billing system representing the maximum international (IDD) SMS revenue generated by a subscriber in the last 30 days. | This numeric KPI helps identify high-value subscribers based on their maximum IDD SMS revenue, enabling targeted retention campaigns from our CRM. | Used for segmentation by analyzing this numeric max 30-day SMS revenue, contributing to ARPU calculations and offer strategies in our analytics platform. | Show me the peak international SMS revenue per customer; highest 30-day IDD finance revenue. This is a numeric value from the billing data. | What was the subscriber's max international SMS revenue last month? I need the numeric value from the CRM for my campaign.",
